event_id,true_type,predicted_type,confidence,correct
1733,FLASH_FLOOD,FLASH_FLOOD,0.9903,1
1734,FLASH_FLOOD,FLASH_FLOOD,0.9965,1
1735,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1736,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1737,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1738,WILDFIRE,WILDFIRE,0.999,1
1739,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9956,1
1740,FLASH_FLOOD,FLASH_FLOOD,0.994,1
1741,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9946,1
1742,WINTER_STORM,WINTER_STORM,0.995,1
1743,WILDFIRE,WILDFIRE,0.9989,1
1744,FLASH_FLOOD,FLASH_FLOOD,0.9965,1
1745,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9898,1
1746,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9971,1
1747,HURRICANE,HURRICANE,0.999,1
1748,WINTER_STORM,WINTER_STORM,0.8019,1
1749,FLASH_FLOOD,FLASH_FLOOD,0.9961,1
1750,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9981,1
1751,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9916,1
1752,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9962,1
1753,FLASH_FLOOD,FLASH_FLOOD,0.9947,1
1754,WINTER_STORM,WINTER_STORM,0.9957,1
1755,FLASH_FLOOD,FLASH_FLOOD,0.8338,1
1756,TORNADO,TORNADO,0.9918,1
1757,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1758,WINTER_STORM,WINTER_STORM,0.9954,1
1759,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9948,1
1760,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9965,1
1761,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9942,1
1762,FLASH_FLOOD,FLASH_FLOOD,0.9967,1
1763,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9922,1
1764,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.5147,1
1765,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9987,1
1766,FLASH_FLOOD,FLASH_FLOOD,0.8873,1
1767,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9971,1
1768,FLASH_FLOOD,FLASH_FLOOD,0.9774,1
1769,TORNADO,TORNADO,0.9867,1
1770,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1771,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1772,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9964,1
1773,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1774,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1775,TORNADO,TORNADO,0.9797,1
1776,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1777,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9945,1
1778,WINTER_STORM,WINTER_STORM,0.9908,1
1779,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9953,1
1780,TORNADO,TORNADO,0.9845,1
1781,TORNADO,TORNADO,0.9905,1
1782,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1783,HURRICANE,HURRICANE,0.9993,1
1784,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1785,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9966,1
1786,FLASH_FLOOD,FLASH_FLOOD,0.9331,1
1787,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1788,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1789,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9971,1
1790,HURRICANE,HURRICANE,0.9887,1
1791,HURRICANE,HURRICANE,0.9993,1
1792,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.85,0
1793,TORNADO,TORNADO,0.9934,1
1794,WILDFIRE,WILDFIRE,0.9977,1
1795,FLASH_FLOOD,FLASH_FLOOD,0.9763,1
1796,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9969,1
1797,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.9403,0
1798,TORNADO,TORNADO,0.9933,1
1799,FLASH_FLOOD,FLASH_FLOOD,0.6044,1
1800,HURRICANE,HURRICANE,0.9993,1
1801,WILDFIRE,WILDFIRE,0.9986,1
1802,FLASH_FLOOD,FLASH_FLOOD,0.9891,1
1803,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1804,WILDFIRE,WILDFIRE,0.9837,1
1805,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1806,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1807,TORNADO,TORNADO,0.9808,1
1808,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1809,TORNADO,TORNADO,0.988,1
1810,WINTER_STORM,WINTER_STORM,0.399,1
1811,TORNADO,TORNADO,0.9986,1
1812,FLASH_FLOOD,FLASH_FLOOD,0.985,1
1813,FLASH_FLOOD,FLASH_FLOOD,0.9856,1
1814,WINTER_STORM,WINTER_STORM,0.5559,1
1815,HURRICANE,HURRICANE,0.9991,1
1816,FLASH_FLOOD,FLASH_FLOOD,0.9786,1
1817,TORNADO,TORNADO,0.9919,1
1818,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.7635,1
1819,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9986,1
1820,FLASH_FLOOD,FLASH_FLOOD,0.9858,1
1821,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9893,1
1822,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9313,1
1823,TORNADO,TORNADO,0.9966,1
1824,FLASH_FLOOD,FLASH_FLOOD,0.9979,1
1825,SEVERE_THUNDERSTORM,FLASH_FLOOD,0.6369,0
1826,HURRICANE,HURRICANE,0.9992,1
1827,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1828,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9974,1
1829,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9944,1
1830,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9975,1
1831,FLASH_FLOOD,FLASH_FLOOD,0.9908,1
1832,HURRICANE,HURRICANE,0.9992,1
1833,FLASH_FLOOD,FLASH_FLOOD,0.9904,1
1834,FLASH_FLOOD,FLASH_FLOOD,0.9959,1
1835,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
1836,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9943,1
1837,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9954,1
1838,TORNADO,TORNADO,0.998,1
1839,HURRICANE,HURRICANE,0.9958,1
1840,WINTER_STORM,WINTER_STORM,0.9991,1
1841,WINTER_STORM,WINTER_STORM,0.9743,1
1842,HURRICANE,HURRICANE,0.9992,1
1843,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9976,1
1844,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9974,1
1845,HURRICANE,HURRICANE,0.9993,1
1846,FLASH_FLOOD,FLASH_FLOOD,0.9948,1
1847,WINTER_STORM,WINTER_STORM,0.9913,1
1848,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1849,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9994,1
1850,FLASH_FLOOD,FLASH_FLOOD,0.9951,1
1851,FLASH_FLOOD,FLASH_FLOOD,0.9011,1
1852,FLASH_FLOOD,FLASH_FLOOD,0.9772,1
1853,TORNADO,TORNADO,0.9949,1
1854,FLASH_FLOOD,FLASH_FLOOD,0.9965,1
1855,HURRICANE,HURRICANE,0.9911,1
1856,WILDFIRE,WILDFIRE,0.9979,1
1857,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9975,1
1858,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1859,FLASH_FLOOD,FLASH_FLOOD,0.9674,1
1860,HURRICANE,HURRICANE,0.9992,1
1861,HURRICANE,HURRICANE,0.9784,1
1862,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1863,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1864,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1865,TORNADO,TORNADO,0.5922,1
1866,HURRICANE,HURRICANE,0.9991,1
1867,FLASH_FLOOD,FLASH_FLOOD,0.9273,1
1868,FLASH_FLOOD,FLASH_FLOOD,0.988,1
1869,HURRICANE,HURRICANE,0.9992,1
1870,FLASH_FLOOD,FLASH_FLOOD,0.989,1
1871,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9932,1
1872,WILDFIRE,WILDFIRE,0.9987,1
1873,WINTER_STORM,WINTER_STORM,0.9991,1
1874,WILDFIRE,WILDFIRE,0.9883,1
1875,TORNADO,TORNADO,0.9941,1
1876,FLASH_FLOOD,FLASH_FLOOD,0.9555,1
1877,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9747,1
1878,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9984,1
1879,WINTER_STORM,WINTER_STORM,0.9984,1
1880,TORNADO,TORNADO,0.8515,1
1881,TORNADO,TORNADO,0.8406,1
1882,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1883,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1884,WINTER_STORM,SEVERE_THUNDERSTORM,0.8293,0
1885,TORNADO,TORNADO,0.9842,1
1886,TORNADO,TORNADO,0.9977,1
1887,FLASH_FLOOD,FLASH_FLOOD,0.9322,1
1888,TORNADO,TORNADO,0.9907,1
1889,TORNADO,TORNADO,0.9987,1
1890,WINTER_STORM,WINTER_STORM,0.4348,1
1891,HURRICANE,HURRICANE,0.9992,1
1892,FLASH_FLOOD,FLASH_FLOOD,0.498,1
1893,HURRICANE,HURRICANE,0.9992,1
1894,FLASH_FLOOD,FLASH_FLOOD,0.9969,1
1895,WINTER_STORM,WINTER_STORM,0.9641,1
1896,WILDFIRE,WILDFIRE,0.9944,1
1897,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1898,TORNADO,TORNADO,0.9971,1
1899,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9939,1
1900,FLASH_FLOOD,FLASH_FLOOD,0.9868,1
1901,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9941,1
1902,WILDFIRE,WILDFIRE,0.9992,1
1903,TORNADO,TORNADO,0.89,1
1904,HURRICANE,HURRICANE,0.9992,1
1905,TORNADO,TORNADO,0.9989,1
1906,WILDFIRE,WILDFIRE,0.999,1
1907,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1908,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9942,1
1909,HURRICANE,HURRICANE,0.9992,1
1910,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9981,1
1911,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
1912,FLASH_FLOOD,FLASH_FLOOD,0.9921,1
1913,TORNADO,TORNADO,0.9945,1
1914,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9955,1
1915,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1916,WINTER_STORM,WINTER_STORM,0.9971,1
1917,TORNADO,TORNADO,0.9975,1
1918,WINTER_STORM,WINTER_STORM,0.9955,1
1919,FLASH_FLOOD,FLASH_FLOOD,0.9962,1
1920,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1921,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9456,1
1922,WILDFIRE,WILDFIRE,0.9985,1
1923,TORNADO,TORNADO,0.999,1
1924,WINTER_STORM,WINTER_STORM,0.989,1
1925,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1926,HURRICANE,HURRICANE,0.9992,1
1927,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1928,TORNADO,TORNADO,0.9969,1
1929,FLASH_FLOOD,FLASH_FLOOD,0.9974,1
1930,FLASH_FLOOD,FLASH_FLOOD,0.988,1
1931,HURRICANE,HURRICANE,0.999,1
1932,FLASH_FLOOD,FLASH_FLOOD,0.9882,1
1933,TORNADO,TORNADO,0.9851,1
1934,SEVERE_THUNDERSTORM,TORNADO,0.9938,0
1935,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9938,1
1936,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9976,1
1937,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9977,1
1938,FLASH_FLOOD,FLASH_FLOOD,0.9916,1
1939,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1940,TORNADO,TORNADO,0.9788,1
1941,TORNADO,TORNADO,0.9992,1
1942,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9989,1
1943,WINTER_STORM,WINTER_STORM,0.9554,1
1944,FLASH_FLOOD,FLASH_FLOOD,0.9968,1
1945,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1946,TORNADO,TORNADO,0.9948,1
1947,FLASH_FLOOD,FLASH_FLOOD,0.9859,1
1948,HURRICANE,HURRICANE,0.9993,1
1949,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9962,1
1950,WINTER_STORM,WINTER_STORM,0.677,1
1951,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9992,1
1952,TORNADO,TORNADO,0.9971,1
1953,HURRICANE,HURRICANE,0.9992,1
1954,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9945,1
1955,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9956,1
1956,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9641,1
1957,FLASH_FLOOD,FLASH_FLOOD,0.7614,1
1958,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9985,1
1959,HURRICANE,HURRICANE,0.9992,1
1960,WINTER_STORM,WINTER_STORM,0.9963,1
1961,HURRICANE,HURRICANE,0.9981,1
1962,WINTER_STORM,FLASH_FLOOD,0.9327,0
1963,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9991,1
1964,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9858,1
1965,TORNADO,TORNADO,0.9855,1
1966,HURRICANE,HURRICANE,0.9993,1
1967,FLASH_FLOOD,FLASH_FLOOD,0.9735,1
1968,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9982,1
1969,FLASH_FLOOD,FLASH_FLOOD,0.9958,1
1970,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1971,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9983,1
1972,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.999,1
1973,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1974,FLASH_FLOOD,FLASH_FLOOD,0.9795,1
1975,WILDFIRE,WILDFIRE,0.9975,1
1976,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9988,1
1977,WILDFIRE,WILDFIRE,0.9988,1
1978,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.998,1
1979,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9967,1
1980,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.7635,0
1981,TORNADO,TORNADO,0.9951,1
1982,TORNADO,TORNADO,0.9979,1
1983,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
1984,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9925,1
1985,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9931,1
1986,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9954,1
1987,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9951,1
1988,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9979,1
1989,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9978,1
1990,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9057,1
1991,TORNADO,TORNADO,0.9972,1
1992,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9958,1
1993,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9993,1
1994,SEVERE_THUNDERSTORM,SEVERE_THUNDERSTORM,0.9928,1
1995,TORNADO,TORNADO,0.9852,1
1996,WINTER_STORM,WINTER_STORM,0.9836,1
1997,FLASH_FLOOD,FLASH_FLOOD,0.7716,1
1998,FLASH_FLOOD,FLASH_FLOOD,0.9959,1
1999,TORNADO,TORNADO,0.9974,1
2000,FLASH_FLOOD,SEVERE_THUNDERSTORM,0.7136,0
