BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,STATE,EVENT_TYPE,CZ_NAME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TOR_F_SCALE,MAGNITUDE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY,FLOOD_CAUSE,MONTH_NAME
201911,13,0452,California,Wildfire,COASTAL,36.4908,-120.4453,36.5739,-120.4107,,21011.0,0,0,1.1M,,November
201510,18,1442,California,Wildfire,PARK,33.9172,-118.9061,34.0351,-118.7597,,4151.0,0,0,4.2M,,October
201001,28,1709,North Dakota,Hail,PLAINS,46.086,-99.6766,46.1809,-99.7941,,3.4,0,0,7K,,January
201308,25,1128,Louisiana,Flash Flood,BASIN,29.3435,-92.7769,29.361,-93.1133,,1.8,0,0,58K,Heavy Rain,August
201611,20,0952,North Carolina,Thunderstorm Wind,BASIN,35.9747,-82.9981,35.9151,-83.048,,48.9,0,3,23K,,November
201805,26,1617,Georgia,Thunderstorm Wind,EASTERN,31.2433,-83.3482,31.182,-83.342,,79.8,0,0,15K,,May
201909,6,1236,Wisconsin,Hail,WESTERN,42.9577,-88.8987,43.2323,-89.0517,,1.44,0,0,10K,,September
201902,26,1352,Idaho,Winter Storm,PLAINS,45.3102,-113.1383,45.1983,-113.0078,,14.4,0,0,144K,,February
201503,25,1632,Michigan,Thunderstorm Wind,SOUTHERN,42.2247,-84.3933,42.1807,-84.4131,,63.5,0,0,74K,,March
201803,11,1123,New Jersey,Hail,LAKE,40.7558,-74.7938,40.6031,-74.7141,,1.05,0,0,24K,,March
201508,2,1222,Indiana,Hail,WESTERN,41.7415,-85.7699,42.0462,-85.7748,,1.51,0,0,19K,,August
201509,23,0558,Mississippi,Hurricane,CENTRAL,32.4127,-89.3869,32.3212,-89.042,,149.1,0,0,23.4M,,September
202106,6,1109,Alabama,Hail,GROVE,31.4955,-86.348,31.5916,-86.1039,,0.98,0,0,218K,,June
201606,10,2100,Michigan,Thunderstorm Wind,HIGHLAND,47.084,-84.6115,46.8518,-84.6513,,53.4,0,0,2K,,June
201407,10,1846,Oklahoma,Thunderstorm Wind,SOUTHERN,34.6753,-101.2348,34.5807,-101.0762,,66.0,0,0,2K,,July
201605,20,1015,Texas,Tornado,CENTRAL,35.9993,-104.04,36.0393,-103.9328,EF0,0.0,0,0,7K,,May
202408,19,1539,Iowa,Thunderstorm Wind,CREEK,42.3606,-95.5633,42.2868,-95.5332,,54.7,0,0,24K,,August
201405,9,0732,Nebraska,Flash Flood,PLAINS,42.0667,-95.7933,42.0004,-95.8645,,2.3,0,0,73K,Heavy Rain / Burn Area,May
202205,1,1018,Kentucky,Tornado,PARK,39.0896,-89.1098,38.9825,-88.9827,EF3,0.0,3,12,2.5M,,May
201011,4,2356,Texas,Hurricane,SOUTHERN,33.4497,-98.7295,33.3499,-98.5889,,82.1,0,0,31.1M,,November
201809,30,1140,Idaho,Wildfire,CREEK,42.2813,-111.8246,42.4392,-111.8352,,5275.0,0,0,2.1M,,September
201703,30,1943,Texas,Thunderstorm Wind,HIGHLAND,27.3333,-102.823,27.2333,-102.846,,48.8,0,0,4K,,March
201504,18,1855,Oklahoma,Flash Flood,EASTERN,36.7373,-95.1165,36.7928,-95.0162,,2.3,0,0,105K,Heavy Rain,April
202001,27,1715,North Dakota,Winter Storm,LAKE,45.9403,-101.9956,45.8806,-101.9398,,12.1,0,0,45K,,January
201606,6,1720,South Dakota,Tornado,MOUNTAIN,44.0377,-103.2367,44.0179,-103.1919,EF4,0.0,0,0,77.9M,,June
202007,29,1307,Louisiana,Thunderstorm Wind,SOUTHERN,31.2249,-92.2723,31.3714,-92.2664,,72.9,0,0,3K,,July
201403,25,0848,Alabama,Thunderstorm Wind,METRO,32.9135,-88.3453,32.7083,-88.4925,,50.1,0,0,10K,,March
201508,30,0956,Nebraska,Thunderstorm Wind,HILL,41.7843,-98.4534,41.938,-98.5161,,52.0,0,0,48K,,August
201707,2,1206,Oklahoma,Thunderstorm Wind,NORTHERN,34.2485,-97.5069,34.2393,-97.4013,,46.4,0,0,41K,,July
201306,15,2222,Kentucky,Hail,HIGHLAND,37.7921,-85.91,37.8304,-85.9988,,0.69,0,0,19K,,June
201303,1,1619,Texas,Hail,NORTHERN,35.7873,-94.3265,35.8692,-94.1619,,1.35,0,0,50K,,March
201404,1,1447,Texas,Tornado,BASIN,34.3744,-98.6836,34.5393,-98.6381,EF0,0.0,0,0,11K,,April
201205,11,1533,Alabama,Tornado,PARK,31.6032,-86.6252,31.6927,-86.8501,EF1,0.0,0,0,39K,,May
202306,1,0653,New York,Flash Flood,CENTRAL,41.9802,-75.8856,41.8653,-75.9456,,6.0,0,0,216K,Heavy Rain,June
201107,10,1335,Kentucky,Thunderstorm Wind,RIDGE,38.1833,-88.5601,38.1091,-88.477,,51.9,0,0,28K,,July
201901,29,1417,Arkansas,Flash Flood,HILL,34.0036,-90.2686,34.081,-90.1959,,4.0,0,0,36K,Dam / Levee Break,January
201504,21,2238,Missouri,Flash Flood,CENTRAL,39.406,-89.5896,39.5221,-89.8305,,2.6,1,4,118K,Heavy Rain,April
201803,16,0428,Nebraska,Tornado,DOWNTOWN,40.6962,-98.6437,40.915,-98.5155,EF0,0.0,0,0,4K,,March
202304,27,2025,Georgia,Thunderstorm Wind,CREEK,32.9876,-82.9235,32.582,-83.0167,,52.6,0,0,5K,,April
202104,6,0352,Iowa,Tornado,LAKE,43.1248,-94.4116,43.1493,-94.5152,EF2,0.0,0,16,313K,,April
201705,25,0023,South Dakota,Tornado,DOWNTOWN,45.1296,-97.9937,45.0722,-98.1164,EF1,0.0,0,0,22K,,May
202206,25,2110,Tennessee,Flash Flood,GROVE,35.9593,-86.4533,36.1171,-86.6807,,1.8,0,0,203K,Heavy Rain,June
201406,18,0057,Nebraska,Hail,PARK,41.8301,-102.9636,41.7764,-103.1295,,1.03,0,0,22K,,June
201901,20,1701,Tennessee,Flash Flood,PLAINS,35.8441,-83.2536,35.9012,-83.1748,,6.4,0,0,221K,Planned Dam Release,January
202209,6,0132,Mississippi,Hurricane,RIDGE,33.8738,-89.8249,34.1626,-89.5276,,100.6,0,0,5.3M,,September
201106,15,0102,Virginia,Thunderstorm Wind,WESTERN,37.9204,-82.3028,38.2115,-82.1946,,86.5,0,0,6K,,June
201410,14,0508,North Carolina,Hurricane,METRO,35.1187,-80.0753,35.4283,-79.8709,,145.8,0,0,20.7M,,October
201005,25,1532,Georgia,Thunderstorm Wind,GROVE,33.2644,-83.1313,33.4351,-83.1285,,53.0,0,0,37K,,May
201803,26,0518,Oregon,Winter Storm,RIVER,45.2764,-123.4624,45.0945,-123.6057,,6.9,0,0,64K,,March
201307,20,1447,Oklahoma,Hail,RIVER,36.0564,-95.1298,35.8778,-95.1056,,1.93,0,0,17K,,July
202204,8,2302,North Carolina,Thunderstorm Wind,HILL,36.2345,-76.5309,36.288,-76.5766,,67.1,0,0,14K,,April
201307,8,0536,Florida,Hurricane,EASTERN,25.9676,-82.614,25.7691,-82.8451,,149.5,0,0,23.8M,,July
201405,30,1614,Kansas,Thunderstorm Wind,DOWNTOWN,38.3527,-95.8337,38.3793,-95.7809,,57.7,0,0,22K,,May
201711,18,1428,Oklahoma,Thunderstorm Wind,PLAINS,33.8102,-95.9297,33.5546,-95.7907,,56.3,0,0,12K,,November
201305,13,1225,Ohio,Tornado,PARK,39.4704,-83.8962,39.593,-83.7677,EF0,0.0,0,5,5K,,May
202306,11,1644,Arkansas,Tornado,DOWNTOWN,34.2105,-90.6466,34.4406,-90.5518,EF0,0.0,0,0,37K,,June
202105,3,1222,Alabama,Flash Flood,HILL,33.1527,-87.1269,33.2736,-87.3741,,5.4,0,0,220K,Heavy Rain,May
201002,13,1905,Texas,Thunderstorm Wind,WESTERN,31.9424,-97.6356,31.8372,-97.5834,,56.1,0,0,21K,,February
202407,31,1853,Florida,Hail,PARK,29.9104,-82.05,30.0194,-81.8714,,0.77,0,0,18K,,July
202110,25,2057,Louisiana,Hurricane,GROVE,29.9957,-90.4519,29.9822,-90.549,,151.1,0,0,1.1M,,October
201209,29,1947,Oregon,Wildfire,RIVER,42.9081,-123.0694,42.9603,-123.1043,,49797.0,0,0,404K,,September
202208,3,1730,Texas,Hurricane,WESTERN,30.6229,-96.7578,30.4578,-97.018,,89.1,0,0,8.1M,,August
201204,10,0548,Washington,Wildfire,NORTHERN,48.2651,-120.7508,48.1701,-120.6666,,5892.0,0,0,639K,,April
201508,16,1737,South Carolina,Hail,NORTHERN,34.4257,-78.687,34.2274,-78.4946,,0.73,0,0,10K,,August
202307,11,1441,Massachusetts,Hurricane,MOUNTAIN,41.5766,-72.3308,41.5418,-72.3576,,118.0,0,0,4.3M,,July
202101,9,1112,Missouri,Flash Flood,CREEK,36.8198,-95.665,36.8881,-95.6229,,3.1,0,0,201K,Heavy Rain,January
201206,10,1323,Texas,Flash Flood,COASTAL,28.7941,-97.6156,29.2209,-97.6718,,3.1,1,1,64K,Dam / Levee Break,June
201906,17,1128,Colorado,Flash Flood,NORTHERN,38.7594,-104.2323,38.7171,-104.3271,,2.8,0,0,213K,Heavy Rain,June
201909,20,1630,Arizona,Wildfire,WESTERN,32.9148,-112.3407,32.9603,-112.2522,,4625.0,0,0,3.2M,,September
201611,3,0028,Pennsylvania,Winter Storm,EASTERN,39.7734,-76.5797,39.937,-76.7201,,5.1,0,0,79K,,November
201905,6,0606,Indiana,Flash Flood,MOUNTAIN,41.7962,-86.7394,41.8026,-86.4722,,2.5,0,0,62K,Dam / Levee Break,May
202003,18,1959,Massachusetts,Flash Flood,BASIN,42.7792,-72.5828,42.7313,-72.6951,,2.7,0,0,135K,Heavy Rain,March
201405,14,1808,Kansas,Flash Flood,CENTRAL,39.1146,-98.1224,39.2869,-98.2322,,2.9,0,0,120K,Heavy Rain,May
201709,6,0724,Louisiana,Hurricane,VALLEY,31.1794,-90.6977,31.2147,-90.8665,,147.2,0,0,42.6M,,September
202107,26,0905,Tennessee,Thunderstorm Wind,GROVE,35.9034,-85.2008,35.8902,-85.1564,,95.3,0,0,16K,,July
201503,3,1049,Alabama,Hail,EASTERN,33.1198,-87.8599,33.1335,-88.1407,,0.63,0,0,20K,,March
202110,23,0202,Connecticut,Flash Flood,PLAINS,42.088,-71.9009,42.3376,-71.8536,,3.8,0,0,102K,Heavy Rain,October
201906,5,1404,Oklahoma,Thunderstorm Wind,SOUTHERN,36.8431,-101.7532,36.7698,-101.5422,,65.1,0,1,52K,,June
201306,8,1413,Missouri,Tornado,NORTHERN,37.0126,-92.6728,36.999,-92.5907,EF0,0.0,0,0,8K,,June
202005,11,1038,Texas,Tornado,BASIN,29.6211,-95.4405,29.5391,-95.6142,EF0,0.0,0,0,4K,,May
201810,2,1615,Kansas,Thunderstorm Wind,VALLEY,37.7518,-98.7042,37.8703,-98.9175,,41.9,0,0,7K,,October
201611,20,1639,Mississippi,Hurricane,NORTHERN,32.5041,-88.4413,32.5143,-88.2192,,125.5,0,0,3.7M,,November
201506,2,1549,Virginia,Thunderstorm Wind,METRO,38.7605,-82.5501,38.6515,-82.1925,,59.0,0,0,10K,,June
201507,6,1532,New Jersey,Hail,BASIN,40.9705,-74.1556,41.048,-74.2239,,0.91,0,0,9K,,July
202004,5,1247,Kentucky,Thunderstorm Wind,NORTHERN,38.3076,-82.5923,38.352,-82.5454,,56.3,0,0,32K,,April
201007,2,1409,South Dakota,Flash Flood,EASTERN,43.7931,-101.9886,43.9726,-102.1248,,3.4,0,0,36K,Heavy Rain,July
201108,18,1050,Oklahoma,Thunderstorm Wind,PLAINS,34.3455,-100.2204,34.3865,-99.8846,,85.8,0,0,11K,,August
201910,21,1705,Illinois,Flash Flood,METRO,41.0033,-87.8387,40.9863,-87.6124,,4.4,0,0,73K,Heavy Rain / Burn Area,October
201406,16,2229,Florida,Flash Flood,VALLEY,29.6884,-80.8585,29.7179,-81.0421,,2.5,0,0,180K,Heavy Rain / Burn Area,June
202305,5,1530,Colorado,Hail,HIGHLAND,37.0815,-105.5284,36.865,-105.6728,,0.94,0,0,17K,,May
201005,2,1701,Mississippi,Thunderstorm Wind,CENTRAL,32.2884,-90.2036,32.4183,-90.0966,,69.5,0,0,14K,,May
201107,20,1916,Nebraska,Flash Flood,WESTERN,41.1891,-98.479,40.8568,-98.5119,,2.8,0,0,85K,Planned Dam Release,July
202009,4,1320,Washington,Wildfire,COASTAL,48.9505,-119.6335,48.8949,-119.4796,,4883.0,0,0,441K,,September
202307,5,0404,Georgia,Hurricane,GROVE,32.6689,-85.2123,32.4042,-85.1297,,144.2,0,0,7.7M,,July
201107,22,0404,Florida,Hurricane,CREEK,25.1878,-82.9304,25.4081,-82.9259,,82.2,0,0,8.7M,,July
201006,14,0833,Minnesota,Thunderstorm Wind,PLAINS,44.5946,-91.9718,44.7045,-92.1218,,65.6,0,0,32K,,June
202307,6,1624,Florida,Thunderstorm Wind,DOWNTOWN,30.8453,-87.351,31.0527,-87.3208,,46.6,0,0,20K,,July
201909,24,2349,North Carolina,Hurricane,COASTAL,35.1336,-79.8226,35.4328,-79.84,,146.0,0,0,3.4M,,September
202205,15,1931,Kansas,Thunderstorm Wind,RIVER,37.212,-101.8714,37.0123,-102.0706,,68.6,0,0,4K,,May
201403,10,1029,Colorado,Winter Storm,CREEK,40.1723,-103.7258,40.0604,-103.8864,,6.2,0,0,75K,,March
202410,1,2321,Texas,Hurricane,GROVE,32.386,-104.9002,32.4437,-104.8403,,151.3,0,0,2.4M,,October
201903,24,1835,Oklahoma,Tornado,BASIN,34.9701,-99.1744,34.9392,-99.3233,EF2,0.0,0,0,2.7M,,March
201005,24,1656,Indiana,Tornado,PLAINS,39.8814,-85.4665,40.0694,-85.2955,EF2,0.0,0,0,2.0M,,May
202203,26,1512,Colorado,Flash Flood,HILL,37.2352,-103.8357,37.1349,-103.7,,4.8,0,1,202K,Heavy Rain,March
201004,1,1507,North Carolina,Flash Flood,HILL,34.456,-77.8741,34.3432,-77.8408,,3.0,0,0,124K,Heavy Rain,April
201109,8,2141,Texas,Hail,HILL,29.1586,-100.2313,29.3262,-100.0046,,0.86,0,0,27K,,September
202106,14,1408,Tennessee,Tornado,WESTERN,35.4828,-89.2662,35.4245,-89.1767,EF2,0.0,0,0,685K,,June
201005,7,1928,Illinois,Flash Flood,WESTERN,42.034,-90.287,41.9724,-90.0332,,2.3,0,0,51K,Heavy Rain,May
201904,14,0945,Arkansas,Thunderstorm Wind,PLAINS,35.7241,-90.61,35.9757,-90.6382,,53.7,0,0,45K,,April
202304,15,0422,Florida,Thunderstorm Wind,DOWNTOWN,29.3262,-86.455,29.3319,-86.4485,,63.8,0,0,15K,,April
201405,11,1435,Colorado,Thunderstorm Wind,SOUTHERN,37.747,-108.1195,37.607,-108.1859,,77.9,0,0,24K,,May
201509,12,1114,Tennessee,Flash Flood,MOUNTAIN,35.513,-89.9444,35.4424,-89.94,,2.7,0,0,13K,Heavy Rain,September
201709,18,1658,Texas,Flash Flood,RIDGE,32.8668,-99.6835,32.6946,-99.6702,,1.7,0,0,36K,Heavy Rain,September
201604,26,1009,Massachusetts,Thunderstorm Wind,PARK,42.3195,-69.9292,42.4648,-69.862,,57.4,0,1,13K,,April
201303,28,1552,Kansas,Winter Storm,HIGHLAND,37.7245,-95.6166,37.7714,-95.5454,,5.7,0,0,103K,,March
202112,4,1100,Virginia,Flash Flood,LAKE,37.9368,-79.5018,37.7625,-79.4643,,3.1,0,0,63K,Heavy Rain,December
202205,6,1807,Arkansas,Tornado,METRO,35.0615,-92.0213,35.2543,-91.9848,EF1,0.0,0,0,27K,,May
202406,24,1924,Oklahoma,Thunderstorm Wind,BASIN,35.4968,-96.772,35.3924,-96.9226,,72.0,0,0,18K,,June
201106,3,1725,Alabama,Hail,PARK,30.8789,-87.182,31.0061,-87.2454,,1.39,0,0,5K,,June
201105,23,1213,North Dakota,Thunderstorm Wind,NORTHERN,48.0182,-104.0878,48.2283,-104.0868,,49.5,0,0,12K,,May
202412,8,1252,Louisiana,Tornado,CREEK,29.6416,-90.6971,29.6299,-90.5485,EF0,0.0,0,0,5K,,December
201405,26,0750,Virginia,Thunderstorm Wind,MOUNTAIN,36.726,-77.9378,36.7647,-78.0153,,72.5,0,0,22K,,May
201208,28,1052,New Mexico,Flash Flood,MOUNTAIN,35.46,-107.8634,35.412,-107.5995,,2.1,0,0,48K,Heavy Rain,August
201512,21,1744,Arizona,Hail,METRO,36.1858,-113.5368,36.3053,-113.642,,1.9,0,0,42K,,December
201806,5,1533,Illinois,Flash Flood,RIVER,39.817,-90.6386,39.9384,-90.6625,,2.7,0,0,18K,Ice Jam,June
201505,9,1537,Nebraska,Thunderstorm Wind,METRO,40.8138,-98.3931,40.7082,-98.1784,,75.3,0,0,20K,,May
201606,2,1234,Texas,Thunderstorm Wind,HILL,35.6268,-103.7825,35.6677,-104.0604,,47.1,0,0,26K,,June
201609,27,0859,Missouri,Tornado,PLAINS,36.7161,-91.2029,36.9285,-91.1169,EF1,0.0,0,0,94K,,September
201608,10,2302,Texas,Hurricane,BASIN,28.8093,-97.9525,28.827,-98.4135,,76.7,0,0,9.5M,,August
202407,25,1359,Kentucky,Tornado,LAKE,37.2423,-86.1113,37.2025,-86.3051,EF2,0.0,0,0,919K,,July
202007,28,2346,Alabama,Flash Flood,MOUNTAIN,32.333,-87.2677,32.2642,-87.1404,,5.6,0,0,127K,Heavy Rain,July
202110,14,1134,Colorado,Thunderstorm Wind,HILL,38.3791,-104.9084,38.3857,-104.9165,,69.0,0,0,13K,,October
201908,8,1615,Mississippi,Tornado,LAKE,32.1681,-90.5607,31.9369,-90.611,EF2,0.0,2,7,802K,,August
201405,19,1937,Oklahoma,Tornado,RIVER,33.9767,-101.3086,33.7123,-101.363,EF1,0.0,0,0,31K,,May
201009,15,2249,North Carolina,Hurricane,VALLEY,35.0275,-81.9021,34.9921,-82.0438,,84.6,0,0,7.7M,,September
202406,1,0629,Texas,Thunderstorm Wind,RIVER,26.6765,-102.9888,26.7615,-103.093,,112.7,0,0,36K,,June
202007,24,0808,Wyoming,Wildfire,HILL,43.7382,-107.6624,43.7609,-107.6211,,24399.0,0,0,1.5M,,July
201209,18,0926,Virginia,Flash Flood,EASTERN,36.6382,-79.7676,36.4457,-79.9927,,2.8,0,0,55K,Heavy Rain,September
201710,21,0125,Alabama,Hail,LAKE,31.3346,-86.6978,31.4535,-86.7713,,0.48,0,0,26K,,October
202005,31,1824,Ohio,Flash Flood,RIVER,41.6723,-82.2475,41.5399,-82.335,,5.8,0,0,238K,Heavy Rain,May
201009,14,1225,Texas,Tornado,NORTHERN,30.3911,-101.4276,30.4084,-101.3932,EF2,0.0,0,0,3.0M,,September
202211,16,1727,Texas,Tornado,LAKE,26.0489,-102.9489,26.0801,-102.8737,EF2,0.0,0,0,187K,,November
201307,17,1714,Colorado,Flash Flood,GROVE,39.3379,-105.4129,39.4661,-105.5609,,2.4,0,0,120K,Heavy Rain,July
201808,4,0850,Illinois,Hail,WESTERN,40.8227,-89.9247,40.4252,-89.9758,,1.3,0,0,16K,,August
201709,22,1547,Alabama,Thunderstorm Wind,WESTERN,31.5848,-87.8524,31.595,-88.0859,,43.1,0,0,15K,,September
202006,2,2123,Kansas,Thunderstorm Wind,PLAINS,37.9719,-95.9882,38.0988,-96.0553,,53.9,0,0,15K,,June
202305,21,1729,Illinois,Flash Flood,PARK,38.5768,-88.4691,38.5869,-88.5271,,3.0,0,0,96K,Heavy Rain,May
202008,12,1603,Nebraska,Hail,PLAINS,42.9515,-99.4228,43.0652,-99.5204,,0.83,0,0,16K,,August
201311,19,1213,Iowa,Hail,PLAINS,43.0619,-95.0206,42.9092,-94.8405,,1.18,0,0,24K,,November
201306,1,0219,Texas,Thunderstorm Wind,NORTHERN,32.4472,-98.3908,32.399,-98.421,,99.8,0,0,3K,,June
201610,4,1154,North Carolina,Thunderstorm Wind,DOWNTOWN,34.6701,-82.8865,34.7464,-83.0171,,61.3,0,0,6K,,October
201107,16,1621,South Carolina,Tornado,GROVE,32.7153,-82.5749,32.8176,-82.6348,EF2,0.0,0,0,622K,,July
201008,27,1342,New York,Flash Flood,MOUNTAIN,41.5573,-75.5989,41.3372,-75.7642,,2.1,0,0,43K,Heavy Rain,August
201909,17,1652,Arizona,Flash Flood,HIGHLAND,34.9195,-111.2666,35.1056,-111.1488,,2.0,1,2,60K,Dam / Levee Break,September
201208,7,0310,Mississippi,Hurricane,METRO,32.1102,-90.8152,31.8979,-90.6468,,143.7,0,0,6.9M,,August
202107,4,1832,Arkansas,Thunderstorm Wind,DOWNTOWN,34.9224,-91.8518,34.6717,-91.7468,,47.3,0,0,22K,,July
202405,20,1323,Michigan,Tornado,DOWNTOWN,45.021,-88.0454,45.0633,-88.1776,EF0,0.0,0,0,26K,,May
201604,18,1421,Wisconsin,Thunderstorm Wind,NORTHERN,46.7921,-90.1702,46.811,-90.2316,,45.5,0,0,11K,,April
201102,28,0033,New Hampshire,Winter Storm,PARK,44.4924,-71.3774,44.5766,-71.2084,,5.6,0,1,90K,,February
201209,11,1610,Alabama,Thunderstorm Wind,SOUTHERN,33.8162,-85.1302,33.7146,-85.0659,,78.5,0,1,11K,,September
201603,20,0926,Tennessee,Flash Flood,VALLEY,36.5584,-81.8038,36.6037,-81.6867,,1.8,0,0,24K,Heavy Rain,March
201008,23,1637,Kansas,Tornado,SOUTHERN,37.9569,-95.1293,37.9643,-95.3417,EF3,0.0,0,0,4.4M,,August
201103,11,1200,Nebraska,Flash Flood,METRO,41.7686,-100.094,41.6529,-100.3417,,1.9,0,0,101K,Heavy Rain,March
202104,27,1719,Michigan,Thunderstorm Wind,PLAINS,45.8295,-83.7023,45.8924,-83.6801,,78.9,0,1,7K,,April
201502,4,0251,Georgia,Tornado,RIDGE,32.8402,-81.3044,32.8225,-81.1324,EF2,0.0,0,0,481K,,February
201607,31,1015,Pennsylvania,Thunderstorm Wind,SOUTHERN,40.1426,-77.8368,40.0468,-77.8218,,56.8,0,1,31K,,July
202409,8,0936,Louisiana,Hurricane,CENTRAL,30.1714,-93.3866,30.5182,-93.5287,,73.5,0,0,2.1M,,September
201501,6,1058,Kansas,Flash Flood,CREEK,39.7463,-99.0554,39.7181,-99.0906,,3.0,0,1,222K,Heavy Rain,January
202206,20,1525,Missouri,Thunderstorm Wind,WESTERN,36.4735,-90.2935,36.6795,-90.254,,61.2,0,0,6K,,June
202209,13,1211,South Carolina,Hurricane,PARK,34.0826,-80.5332,34.1529,-80.5605,,99.4,0,0,3.1M,,September
202311,20,2135,North Carolina,Hurricane,CREEK,36.2072,-80.9395,36.2142,-80.7364,,133.1,0,0,2.1M,,November
201212,12,2211,Washington,Wildfire,VALLEY,45.893,-118.5988,45.7572,-118.7036,,518.0,0,0,333K,,December
202206,9,1259,Pennsylvania,Hail,HILL,40.382,-79.9632,40.591,-80.2243,,0.77,0,1,10K,,June
201205,31,1720,Arkansas,Thunderstorm Wind,METRO,34.2076,-92.6197,34.2843,-92.5706,,69.2,0,1,62K,,May
201210,24,1326,Iowa,Tornado,WESTERN,42.7741,-91.7733,42.6905,-91.6853,EF2,0.0,0,0,322K,,October
201409,22,1334,Texas,Thunderstorm Wind,VALLEY,26.5428,-97.1233,26.7459,-97.0645,,77.2,0,0,22K,,September
201910,20,1435,New Mexico,Hail,RIVER,33.3733,-104.1036,33.3375,-104.236,,1.14,0,0,10K,,October
202409,1,0718,New York,Flash Flood,PLAINS,44.9866,-79.5613,45.1448,-79.5126,,2.1,0,0,91K,Heavy Rain,September
202208,30,1211,Minnesota,Thunderstorm Wind,CREEK,48.0967,-96.5378,48.2322,-96.4632,,68.5,0,0,6K,,August
202406,10,1218,Arkansas,Flash Flood,VALLEY,35.4074,-94.3958,35.3082,-94.6727,,3.2,0,0,62K,Heavy Rain / Burn Area,June
201509,27,1816,Iowa,Thunderstorm Wind,CENTRAL,41.4267,-95.3732,41.5658,-95.1076,,67.7,0,0,6K,,September
201508,1,2000,Alabama,Thunderstorm Wind,CREEK,33.3007,-85.0777,33.1793,-84.9295,,80.8,0,0,68K,,August
201904,16,0949,Michigan,Flash Flood,WESTERN,47.9301,-89.1556,47.9261,-88.9947,,4.1,0,0,378K,Heavy Rain,April
202206,2,1600,Georgia,Thunderstorm Wind,SOUTHERN,33.8385,-84.7621,33.9175,-84.6783,,66.1,0,0,22K,,June
201003,24,0444,Oklahoma,Hail,GROVE,36.3532,-96.1531,36.3833,-96.1349,,0.45,0,0,18K,,March
202005,17,2334,Kansas,Tornado,COASTAL,37.0778,-102.0976,37.122,-102.0905,EF3,0.0,0,0,3.3M,,May
202105,26,1919,South Dakota,Thunderstorm Wind,COASTAL,43.3768,-96.6747,43.4893,-96.6286,,59.0,0,0,8K,,May
201105,1,1410,Florida,Hail,RIVER,29.6088,-83.1047,29.5087,-83.205,,1.16,1,0,92K,,May
201205,7,1625,Arkansas,Flash Flood,RIVER,33.986,-90.0238,34.0516,-89.8474,,1.5,0,0,328K,Heavy Rain,May
202204,15,0844,Vermont,Winter Storm,CENTRAL,44.9122,-72.3557,45.0288,-72.1626,,6.1,0,0,126K,,April
202306,9,0519,South Dakota,Hail,LAKE,43.1163,-99.0019,43.1103,-98.8946,,0.78,0,0,10K,,June
201407,6,2255,Louisiana,Hurricane,SOUTHERN,29.9885,-90.6887,29.8873,-90.7771,,148.4,0,2,6.9M,,July
202407,15,1441,Virginia,Hail,GROVE,37.473,-77.6059,37.7367,-77.7603,,0.75,0,0,35K,,July
201907,18,1500,New York,Flash Flood,PLAINS,43.3512,-72.5694,43.4241,-72.4484,,5.4,2,1,145K,Heavy Rain,July
201607,25,1717,Texas,Hail,DOWNTOWN,32.5102,-103.6284,32.6313,-103.509,,2.15,0,0,10K,,July
201401,28,1836,Colorado,Hail,SOUTHERN,40.0749,-108.6813,40.1634,-108.5728,,0.74,0,1,12K,,January
202005,4,1847,Indiana,Tornado,BASIN,39.3022,-86.045,39.2902,-86.0357,EF0,0.0,0,0,5K,,May
201805,22,1854,Missouri,Thunderstorm Wind,HILL,36.613,-90.7969,36.6813,-90.7644,,56.7,0,0,14K,,May
202007,22,1649,Louisiana,Thunderstorm Wind,DOWNTOWN,32.4754,-92.1916,32.2936,-92.1717,,65.8,0,0,27K,,July
202106,26,1610,Florida,Thunderstorm Wind,NORTHERN,27.2337,-87.4846,27.3178,-87.5795,,57.5,0,0,18K,,June
201108,1,0617,Virginia,Flash Flood,NORTHERN,39.202,-76.4402,39.086,-76.3638,,5.1,0,0,30K,Heavy Rain,August
201606,19,1432,Georgia,Hurricane,HIGHLAND,32.9323,-80.8816,32.8054,-80.7276,,83.0,0,0,8.2M,,June
201407,2,0640,Texas,Tornado,PARK,34.3648,-95.0515,34.4541,-94.9554,EF0,0.0,0,0,4K,,July
202311,19,2340,Florida,Hurricane,VALLEY,30.4414,-84.7063,30.2522,-84.7387,,139.6,0,0,6.3M,,November
201111,2,0358,New Jersey,Thunderstorm Wind,RIVER,39.8561,-74.3086,39.8608,-74.2377,,113.1,0,0,18K,,November
201310,11,2044,Oklahoma,Tornado,HILL,35.198,-99.4457,35.3999,-99.6729,EF2,0.0,0,0,497K,,October
201708,21,1732,Texas,Thunderstorm Wind,CREEK,26.7376,-93.5586,26.907,-93.8568,,41.1,0,0,6K,,August
202303,24,1906,Idaho,Winter Storm,RIDGE,42.9272,-116.4921,42.8774,-116.491,,8.7,0,0,73K,,March
202007,24,1636,Arkansas,Thunderstorm Wind,VALLEY,35.5442,-91.0737,35.4609,-91.0158,,60.4,0,1,11K,,July
201501,11,0724,Vermont,Winter Storm,BASIN,44.3006,-71.7935,44.0405,-71.5636,,15.9,0,0,91K,,January
